@relation HI-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R10-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6

@attribute whrswk {0_30,31_60,61_max}
@attribute hhi {no,yes}
@attribute whi {no,yes}
@attribute hhi2 {no,yes}
@attribute education {13-15years,12years,9-11years,16years,>16years,<9years}
@attribute race {white,black,other}
@attribute hispanic {no,yes}
@attribute experience {0_16,17_33,34_max}
@attribute kidslt6 {0_1,2_3,4_max}
@attribute kids618 {0_2,3_5,6_max}
@attribute husby {0_61,62_122,123_max}
@attribute region {northcentral,other,south,west}
@attribute wght numeric

@data
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,62_122,west,193756
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,192459
31_60,yes,no,yes,13-15years,white,no,17_33,2_3,0_2,0_61,west,195591
31_60,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,west,196635
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,209068
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,107308
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,104607
0_30,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,79605
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,west,192804
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,193941
0_30,no,no,yes,16years,white,no,34_max,0_1,0_2,0_61,west,192992
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,192804
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,189649
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,west,93857
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,185493
61_max,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,180157
31_60,yes,yes,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,west,164598
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,west,96402
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,west,98118
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,0_61,west,173013
31_60,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,173013
0_30,yes,no,yes,16years,white,no,34_max,0_1,0_2,0_61,west,201640
0_30,no,no,yes,13-15years,white,no,34_max,0_1,0_2,62_122,west,180157
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,180157
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,194042
0_30,no,yes,no,13-15years,white,no,0_16,2_3,0_2,0_61,west,104666
31_60,no,yes,yes,13-15years,white,yes,0_16,0_1,0_2,0_61,west,102835
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,187870
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,102296
31_60,no,no,no,12years,white,yes,0_16,2_3,0_2,0_61,west,85626
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,189649
31_60,no,yes,no,13-15years,white,yes,17_33,0_1,3_5,62_122,west,101153
31_60,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,west,171298
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,173013
0_30,yes,no,yes,<9years,white,no,34_max,0_1,0_2,0_61,west,173013
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,96402
31_60,no,no,no,9-11years,white,yes,0_16,0_1,0_2,0_61,west,82299
0_30,yes,no,yes,9-11years,white,yes,17_33,0_1,0_2,0_61,west,102835
31_60,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,86595
0_30,yes,no,yes,<9years,white,yes,34_max,0_1,0_2,0_61,west,93857
0_30,no,no,no,<9years,white,no,17_33,0_1,0_2,0_61,west,145763
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,77745
0_30,no,no,no,9-11years,white,yes,0_16,2_3,3_5,0_61,west,104666
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,100203
0_30,yes,no,yes,<9years,white,yes,34_max,0_1,0_2,0_61,west,93857
0_30,yes,no,yes,16years,white,yes,0_16,2_3,0_2,0_61,west,104666
0_30,yes,no,yes,<9years,white,yes,0_16,2_3,0_2,0_61,west,82299
31_60,yes,yes,yes,12years,black,no,34_max,0_1,0_2,0_61,west,195894
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,62_122,west,363409
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,272991
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,west,337406
31_60,no,yes,no,12years,white,yes,17_33,0_1,3_5,0_61,west,192595
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,west,348293
31_60,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,west,372744
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,334483
31_60,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,334483
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,324027
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,351850
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,174747
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,349495
0_30,yes,no,yes,12years,white,yes,34_max,0_1,0_2,0_61,west,186197
31_60,no,yes,yes,13-15years,white,yes,0_16,2_3,0_2,0_61,west,154133
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,175898
31_60,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,361444
0_30,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,west,113178
31_60,no,yes,yes,12years,white,yes,0_16,0_1,0_2,0_61,west,152177
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,281800
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,145268
31_60,yes,yes,yes,12years,white,yes,17_33,0_1,3_5,0_61,west,192149
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,377032
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,386765
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,360258
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,360258
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,362570
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,360258
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,197408
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,341106
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,335644
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,62_122,west,168953
0_30,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,349007
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,148025
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,347036
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,352810
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,west,348721
31_60,no,yes,no,16years,white,no,0_16,2_3,0_2,0_61,west,356236
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,62_122,west,267602
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,west,312926
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,358610
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,361092
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,272991
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,62_122,west,349495
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,347400
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,349495
31_60,yes,no,yes,<9years,white,no,0_16,0_1,3_5,0_61,west,147420
31_60,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,192595
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,363409
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,147420
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,349007
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,337906
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,349007
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,149508
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,355074
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,324034
31_60,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,362674
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,337906
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,335644
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,311185
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,341106
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,347036
31_60,yes,no,yes,>16years,white,no,17_33,0_1,0_2,62_122,west,329667
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,west,357537
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,266206
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,west,354378
31_60,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,west,270303
0_30,no,yes,no,16years,white,no,0_16,0_1,3_5,0_61,west,357537
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,373922
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,190698
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,172103
31_60,no,yes,no,13-15years,white,yes,0_16,0_1,0_2,0_61,west,145968
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,141287
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,315974
0_30,yes,no,yes,12years,black,no,34_max,0_1,0_2,62_122,west,357762
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,62_122,west,352118
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,166420
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,222895
0_30,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,70977
0_30,yes,no,yes,16years,white,no,34_max,0_1,0_2,62_122,west,213186
31_60,yes,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,222739
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,62_122,west,212979
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,211443
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,west,204718
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,211443
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,117940
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,west,222739
0_30,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,west,214345
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,209493
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,207528
31_60,yes,yes,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,204903
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,222895
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,207528
0_30,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,98157
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,110224
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,west,110224
31_60,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,196314
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,109550
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,213186
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,214345
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,199008
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,107173
0_30,no,no,no,12years,white,yes,34_max,0_1,0_2,0_61,west,176488
31_60,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,343015
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,196935
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,190552
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,83954
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,94031
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,94031
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,90377
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,90377
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,83954
0_30,no,no,no,16years,white,no,34_max,0_1,0_2,0_61,west,97367
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,90424
31_60,yes,yes,yes,16years,white,no,0_16,2_3,0_2,0_61,west,90424
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,88377
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,88377
31_60,yes,yes,yes,16years,white,no,17_33,0_1,3_5,0_61,west,88377
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,west,88377
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,43558
31_60,no,yes,no,13-15years,white,no,0_16,0_1,3_5,0_61,west,90424
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,86441
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,89848
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,93965
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,86962
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,88377
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,90424
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,81492
0_30,yes,no,yes,12years,black,no,17_33,0_1,0_2,0_61,west,71940
31_60,no,yes,yes,12years,white,no,34_max,0_1,0_2,0_61,west,76953
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,62262
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,west,80248
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,77902
31_60,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,75661
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,81492
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,79647
31_60,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,62_122,west,81492
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,72660
0_30,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,81492
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,61216
31_60,no,yes,no,13-15years,black,no,0_16,0_1,0_2,0_61,west,89388
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,43725
31_60,no,yes,no,16years,white,no,34_max,0_1,0_2,0_61,west,84683
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,78371
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,72660
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,82355
0_30,no,no,no,13-15years,white,no,17_33,0_1,3_5,0_61,west,81008
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,82884
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,81008
0_30,no,yes,no,<9years,white,yes,34_max,0_1,0_2,0_61,west,41486
0_30,yes,no,yes,<9years,white,no,34_max,0_1,0_2,0_61,west,79710
0_30,no,no,no,16years,white,yes,0_16,0_1,0_2,0_61,west,70997
0_30,yes,no,yes,12years,white,no,0_16,0_1,3_5,0_61,west,44020
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,west,43024
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,west,74087
31_60,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,74087
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,west,77259
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,west,77365
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,76901
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,42633
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,3_5,0_61,west,43024
0_30,yes,no,yes,<9years,white,yes,34_max,0_1,0_2,0_61,west,38476
31_60,no,yes,no,16years,white,yes,17_33,0_1,3_5,0_61,west,42620
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,74689
0_30,yes,no,yes,12years,white,yes,34_max,0_1,0_2,0_61,west,39474
0_30,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,west,43064
0_30,no,no,no,9-11years,white,yes,34_max,0_1,0_2,0_61,west,39854
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,334084
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,west,359832
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,west,346054
31_60,no,no,no,<9years,white,yes,0_16,2_3,0_2,0_61,west,147721
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,77556
31_60,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,west,60944
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,west,80613
31_60,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,west,60944
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,80613
0_30,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,60944
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,west,38860
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,81130
0_30,yes,no,yes,9-11years,white,no,34_max,0_1,0_2,62_122,west,72338
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,62_122,west,60944
31_60,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,72338
0_30,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,60944
0_30,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,west,81130
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,west,71927
31_60,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,69075
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,west,58195
31_60,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,69075
0_30,yes,yes,yes,12years,white,no,17_33,0_1,0_2,62_122,west,58195
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,58195
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,74057
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,58195
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,58195
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,80011
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,74057
0_30,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,west,75716
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,58195
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,197666
31_60,no,yes,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,208788
0_30,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,200920
0_30,no,no,no,9-11years,white,no,0_16,0_1,3_5,0_61,west,200920
31_60,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,west,189085
0_30,yes,no,yes,<9years,white,yes,0_16,0_1,0_2,0_61,west,150214
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,0_61,west,348687
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,62_122,west,360608
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,336626
31_60,no,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,323278
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,360258
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,354362
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,360258
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,360258
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,346597
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,354362
31_60,no,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,346597
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,west,191129
31_60,no,yes,no,12years,white,yes,0_16,2_3,0_2,0_61,west,150141
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,west,366159
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,350028
0_30,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,west,148535
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,west,364246
31_60,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,west,325210
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,339133
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,336862
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,173415
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,77379
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,31602
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,31901
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,31602
31_60,yes,yes,yes,9-11years,white,no,17_33,0_1,0_2,0_61,west,31901
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,30305
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,15887
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,31602
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,31901
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,31699
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,west,336862
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,west,322607
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,333205
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,322607
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,49531
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,west,209860
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,208522
0_30,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,344057
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,west,79772
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,west,79772
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,79772
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,west,53199
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,23648
31_60,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,west,330859
0_30,no,no,no,16years,white,no,0_16,2_3,0_2,0_61,west,330859
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,115004
31_60,no,yes,yes,>16years,other,no,17_33,0_1,0_2,0_61,west,193487
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,215829
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,208694
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,west,30305
31_60,no,yes,no,12years,white,yes,17_33,0_1,0_2,0_61,west,17504
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,48623
0_30,yes,no,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,50384
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,48452
0_30,no,no,no,12years,white,no,17_33,0_1,3_5,0_61,west,49439
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,west,51159
31_60,yes,yes,yes,13-15years,white,no,0_16,2_3,0_2,0_61,west,48935
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,48905
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,50001
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,west,49531
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,west,50887
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,99062
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,west,48623
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,west,48909
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,west,47378
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,west,47827
31_60,no,yes,no,12years,other,no,17_33,0_1,3_5,0_61,west,36759
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,west,48623
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,west,171318
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,west,192140
0_30,no,no,no,9-11years,white,no,0_16,0_1,0_2,0_61,west,183676
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,west,145763
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,192804
0_30,yes,no,yes,13-15years,white,yes,17_33,0_1,0_2,0_61,west,101287
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,west,102481
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,62_122,west,144334
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,west,186029
31_60,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,west,102481
0_30,no,no,no,9-11years,white,yes,0_16,0_1,0_2,0_61,west,77943
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,west,144334
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,west,144334
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,west,184783
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,west,186029
