@relation HI-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R9-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R10-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R11-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R13-precision6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.RemovePercentage-P90.0_predicted

@attribute whrswk {0_30,31_60,61_max}
@attribute hhi {no,yes}
@attribute whi {no,yes}
@attribute hhi2 {no,yes}
@attribute education {13-15years,12years,9-11years,16years,>16years,<9years}
@attribute race {white,black,other}
@attribute hispanic {no,yes}
@attribute experience {0_16,17_33,34_max}
@attribute kidslt6 {0_1,2_3,4_max}
@attribute kids618 {0_2,3_5,6_max}
@attribute husby {0_61,62_122,123_max}
@attribute 'prediction margin' numeric
@attribute 'predicted region' {northcentral,other,south,west}
@attribute region {northcentral,other,south,west}

@data
0_30,yes,no,yes,<9years,white,no,17_33,0_1,0_2,0_61,0.115385,south,south
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,-0.073593,other,south
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,-0.006826,west,south
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,0.008078,south,south
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.027778,northcentral,south
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.078652,northcentral,south
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,-0.073593,other,south
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,0.082945,south,south
0_30,no,no,no,12years,white,yes,34_max,0_1,0_2,0_61,-0.048387,west,south
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,-0.073593,other,south
61_max,no,yes,no,16years,white,yes,17_33,0_1,0_2,0_61,0.153846,south,south
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,0.008078,south,south
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.123188,other,south
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.029455,northcentral,south
31_60,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,0.170659,south,south
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,3_5,0_61,0.5,south,south
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,0.082945,south,south
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,0.297735,south,south
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.071642,west,south
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.078652,northcentral,south
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,0.297735,south,south
0_30,yes,no,yes,9-11years,black,no,17_33,0_1,0_2,0_61,0.323529,south,south
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,0.015385,south,south
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,0_61,-0.12987,northcentral,south
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.078652,northcentral,south
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,-0.071642,west,south
0_30,no,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,0.236156,south,south
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.036415,other,south
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.078652,northcentral,south
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.029455,northcentral,south
0_30,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,0.170659,south,south
31_60,no,no,yes,16years,white,no,17_33,0_1,0_2,0_61,0.114187,south,south
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,0_61,0.114187,south,south
0_30,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,-0.019084,west,south
31_60,no,yes,no,9-11years,white,no,17_33,0_1,0_2,0_61,0.236156,south,south
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,0.082945,south,south
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,-0.071642,west,south
31_60,no,yes,yes,>16years,white,no,17_33,0_1,0_2,62_122,0.151515,south,south
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,-0.006826,west,south
0_30,no,no,no,16years,white,no,34_max,0_1,0_2,0_61,-0.019084,west,south
31_60,no,yes,no,9-11years,white,no,17_33,0_1,0_2,0_61,0.236156,south,south
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,-0.013289,northcentral,south
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,0.106061,south,south
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,0.008078,south,south
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,0.297735,south,south
31_60,yes,no,yes,<9years,black,no,34_max,0_1,0_2,0_61,1,south,south
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,-0.059649,other,west
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,3_5,62_122,-0.108696,northcentral,west
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,-0.053846,other,west
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,-0.193878,other,west
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,0.046154,west,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,-0.061538,south,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.091787,northcentral,west
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,62_122,-0.193878,other,west
0_30,no,no,no,13-15years,white,yes,0_16,0_1,0_2,0_61,0.028037,west,west
31_60,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,-0.023923,south,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,0.019084,west,west
31_60,yes,no,yes,>16years,white,no,17_33,0_1,0_2,62_122,-0.25641,other,west
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,-0.052381,other,west
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.106443,other,west
31_60,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,-0.186147,other,west
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,0.071642,west,west
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.106443,other,west
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,0.014493,west,west
0_30,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.181818,northcentral,west
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,0.040712,west,west
31_60,no,yes,no,>16years,white,no,34_max,0_1,0_2,0_61,-0.186147,other,west
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.017771,south,west
31_60,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,-0.278502,south,west
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.135802,south,west
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,-0.124224,other,west
0_30,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,0.019084,west,west
31_60,no,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.114187,south,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.091787,northcentral,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,-0.116279,northcentral,west
31_60,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,-0.086207,south,west
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,-0.177326,south,west
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.106443,other,west
0_30,no,no,yes,13-15years,white,yes,34_max,0_1,0_2,0_61,0.028037,west,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,no,no,12years,white,yes,0_16,2_3,0_2,0_61,0.193333,west,west
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,-0.061538,south,west
31_60,yes,no,yes,9-11years,white,yes,0_16,0_1,0_2,0_61,0.384615,west,west
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,0.071642,west,west
0_30,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,0.193333,west,west
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
0_30,no,no,no,<9years,white,yes,17_33,2_3,3_5,0_61,0.295039,west,west
31_60,no,yes,no,<9years,white,yes,34_max,0_1,0_2,0_61,0.295039,west,west
31_60,no,no,no,<9years,white,yes,34_max,0_1,0_2,0_61,0.295039,west,west
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,0.019084,west,west
31_60,yes,no,yes,12years,white,yes,17_33,0_1,0_2,0_61,-0.014493,south,west
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,0.295039,west,west
0_30,yes,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
31_60,no,no,no,9-11years,white,no,0_16,2_3,0_2,0_61,-0.278502,south,west
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,no,no,no,<9years,white,yes,0_16,0_1,0_2,0_61,0.295039,west,west
0_30,no,no,no,<9years,white,yes,17_33,0_1,3_5,0_61,0.295039,west,west
0_30,no,no,no,<9years,white,yes,17_33,2_3,3_5,0_61,0.295039,west,west
0_30,yes,no,yes,12years,white,yes,0_16,2_3,0_2,0_61,0.193333,west,west
31_60,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
0_30,yes,no,yes,12years,white,yes,0_16,2_3,0_2,0_61,0.193333,west,west
0_30,no,yes,no,>16years,white,no,17_33,0_1,0_2,0_61,-0.181818,other,west
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.181159,other,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,no,no,no,<9years,white,yes,17_33,2_3,3_5,0_61,0.295039,west,west
31_60,no,yes,no,16years,white,yes,0_16,0_1,0_2,0_61,-0.08,other,west
31_60,no,yes,yes,12years,black,no,17_33,0_1,0_2,0_61,-0.520076,south,west
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,-0.170659,south,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,62_122,0.030303,west,west
61_max,no,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,62_122,-0.25641,other,west
31_60,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,-0.124224,other,west
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.156716,other,west
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,0.006826,west,west
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,0.071642,west,west
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,0.040712,west,west
0_30,yes,no,yes,>16years,white,no,34_max,0_1,0_2,0_61,-0.106443,other,west
31_60,yes,no,yes,13-15years,black,no,34_max,0_1,0_2,0_61,-0.31405,south,west
31_60,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,0.019084,west,west
0_30,no,yes,yes,13-15years,white,yes,34_max,0_1,0_2,0_61,0.028037,west,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,yes,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.014706,south,west
31_60,no,yes,no,12years,black,no,0_16,2_3,0_2,0_61,-0.296296,south,west
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,0.014493,west,west
0_30,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,0.193333,west,west
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.118056,south,west
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170659,south,west
31_60,no,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.243038,south,west
0_30,no,no,no,9-11years,black,no,34_max,0_1,0_2,0_61,-0.520076,south,west
0_30,yes,yes,yes,13-15years,white,no,17_33,0_1,3_5,0_61,-0.064935,northcentral,west
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,3_5,0_61,0.195652,west,west
31_60,no,yes,no,16years,white,no,34_max,0_1,0_2,0_61,0.02,west,west
31_60,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,0.066667,west,west
0_30,no,no,no,<9years,white,yes,0_16,2_3,3_5,0_61,0.295039,west,west
31_60,no,no,yes,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.118056,south,west
0_30,no,no,no,>16years,white,no,0_16,0_1,0_2,0_61,-0.181818,other,west
0_30,no,no,no,12years,black,no,0_16,0_1,0_2,0_61,-0.520076,south,west
31_60,no,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170659,south,west
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.181159,other,west
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,62_122,-0.053846,other,west
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.106443,other,west
31_60,no,yes,no,13-15years,white,yes,17_33,0_1,0_2,0_61,0.028037,west,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,62_122,-0.193878,other,west
31_60,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,yes,yes,yes,13-15years,white,yes,17_33,0_1,0_2,0_61,0.125,west,west
31_60,no,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,0,south,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,-0.023923,south,west
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.041667,northcentral,west
0_30,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.017771,south,west
31_60,yes,yes,yes,<9years,white,no,34_max,0_1,0_2,0_61,-0.165049,south,west
0_30,no,no,no,9-11years,white,no,34_max,0_1,0_2,0_61,-0.278502,south,west
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,0.019084,west,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,3_5,0_61,0.195652,west,west
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,62_122,0.023256,west,west
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,0_61,0.040712,west,west
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.041667,northcentral,west
0_30,yes,no,yes,>16years,white,no,0_16,0_1,0_2,62_122,-0.25641,other,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,0.019084,west,west
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,0.006826,west,west
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.106443,other,west
0_30,yes,no,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.106443,other,west
0_30,no,no,no,13-15years,white,no,34_max,0_1,0_2,0_61,0.071642,west,west
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,yes,no,16years,white,no,34_max,0_1,0_2,0_61,0.02,west,west
0_30,no,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,-0.243038,south,west
0_30,yes,no,yes,16years,white,no,17_33,0_1,0_2,62_122,-0.124224,other,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.041667,northcentral,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.091787,northcentral,west
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
31_60,no,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,0.023256,west,west
0_30,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.156716,other,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,-0.059649,other,west
0_30,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,0.014493,west,west
0_30,no,no,no,12years,white,yes,0_16,0_1,0_2,0_61,0.193333,west,west
31_60,no,yes,no,12years,white,yes,0_16,2_3,0_2,0_61,0.193333,west,west
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,62_122,-0.25641,other,west
31_60,no,yes,no,16years,white,no,0_16,2_3,0_2,0_61,0,other,west
0_30,yes,no,yes,<9years,white,yes,34_max,0_1,0_2,0_61,0.295039,west,west
31_60,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
31_60,yes,yes,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.118056,south,west
31_60,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,62_122,-0.093023,south,west
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,-0.326861,south,west
0_30,no,yes,no,9-11years,white,no,17_33,0_1,0_2,0_61,-0.278502,south,west
31_60,no,yes,no,16years,white,no,17_33,0_1,0_2,0_61,-0.052381,other,west
0_30,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,0.019084,west,west
31_60,no,no,no,12years,black,no,0_16,0_1,0_2,0_61,-0.520076,south,west
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,62_122,0,south,west
31_60,no,yes,no,13-15years,white,no,34_max,0_1,0_2,0_61,0.046154,west,west
31_60,no,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.135802,south,west
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.181159,other,west
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
31_60,yes,no,yes,13-15years,white,no,34_max,0_1,0_2,0_61,0.014493,west,west
31_60,no,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.114187,south,west
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
0_30,yes,no,yes,16years,white,no,17_33,0_1,3_5,62_122,-0.108696,northcentral,west
31_60,yes,no,yes,16years,white,no,0_16,2_3,0_2,0_61,-0.086207,south,west
0_30,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,-0.061538,south,west
31_60,yes,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.017771,south,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,yes,no,yes,9-11years,white,yes,0_16,0_1,0_2,0_61,0.384615,west,west
31_60,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,0.066667,west,west
0_30,no,no,no,12years,white,no,0_16,2_3,0_2,0_61,-0.151515,northcentral,west
0_30,no,no,no,13-15years,white,no,17_33,0_1,0_2,0_61,0.071642,west,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
0_30,no,no,no,16years,white,no,17_33,0_1,0_2,0_61,0.019084,west,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,3_5,0_61,0.195652,west,west
0_30,no,no,no,9-11years,white,yes,0_16,2_3,0_2,0_61,0.210526,west,west
0_30,no,no,no,<9years,white,yes,17_33,0_1,0_2,0_61,0.295039,west,west
0_30,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,0.071642,west,west
31_60,no,yes,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
0_30,no,yes,no,12years,other,no,34_max,0_1,0_2,0_61,0.181818,west,west
31_60,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.118056,south,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
31_60,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,0.066667,west,west
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,62_122,-0.059649,other,west
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
0_30,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.014706,south,west
0_30,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.156716,other,west
31_60,no,yes,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.041667,northcentral,west
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,no,yes,no,12years,white,no,34_max,0_1,0_2,0_61,-0.177326,south,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,3_5,0_61,-0.021277,northcentral,west
31_60,yes,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.106443,other,west
31_60,no,yes,no,12years,white,no,0_16,0_1,0_2,0_61,-0.170659,south,west
31_60,yes,yes,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
31_60,no,no,no,13-15years,white,no,0_16,0_1,0_2,0_61,-0.023923,south,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.091787,northcentral,west
31_60,yes,yes,yes,16years,white,no,34_max,0_1,0_2,62_122,0.25,west,west
0_30,yes,no,yes,<9years,white,yes,34_max,0_1,0_2,0_61,0.295039,west,west
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.181159,other,west
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,-0.243038,south,west
31_60,no,yes,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.243038,south,west
0_30,yes,no,yes,12years,white,no,0_16,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,yes,yes,yes,13-15years,white,no,34_max,0_1,0_2,0_61,-0.014706,south,west
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,-0.116279,northcentral,west
31_60,no,no,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.243038,south,west
0_30,yes,no,yes,12years,white,no,34_max,0_1,0_2,0_61,-0.170787,northcentral,west
0_30,yes,no,yes,9-11years,white,no,17_33,0_1,0_2,0_61,-0.257576,south,west
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.170787,northcentral,west
31_60,no,yes,yes,<9years,white,yes,0_16,0_1,0_2,0_61,0.295039,west,west
31_60,yes,yes,yes,12years,white,yes,0_16,0_1,0_2,0_61,0.193333,west,west
31_60,yes,no,yes,12years,white,yes,0_16,0_1,0_2,0_61,0.193333,west,west
31_60,no,no,no,9-11years,white,no,17_33,0_1,0_2,0_61,-0.278502,south,west
31_60,yes,yes,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,no,no,no,<9years,white,no,34_max,0_1,0_2,0_61,-0.326861,south,west
0_30,yes,no,yes,12years,white,no,0_16,2_3,0_2,0_61,-0.181159,other,west
0_30,no,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
0_30,yes,no,yes,16years,white,yes,17_33,0_1,0_2,0_61,-0.346154,south,west
31_60,yes,no,yes,13-15years,white,yes,17_33,0_1,0_2,0_61,0.125,west,west
31_60,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,yes,yes,yes,13-15years,white,no,17_33,0_1,0_2,0_61,-0.014706,south,west
31_60,no,yes,no,13-15years,white,no,17_33,0_1,0_2,0_61,0.006826,west,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,-0.116279,northcentral,west
31_60,no,no,no,12years,white,no,34_max,0_1,0_2,0_61,-0.177326,south,west
0_30,yes,no,yes,12years,white,yes,34_max,0_1,0_2,0_61,0.048387,west,west
0_30,no,no,no,12years,white,yes,17_33,0_1,0_2,0_61,0.054054,west,west
31_60,yes,yes,yes,>16years,white,no,0_16,2_3,0_2,0_61,-0.106443,other,west
0_30,yes,no,yes,12years,white,no,17_33,0_1,0_2,62_122,-0.059649,other,west
31_60,yes,yes,yes,>16years,white,no,0_16,0_1,0_2,0_61,-0.106443,other,west
31_60,yes,no,yes,12years,white,no,17_33,0_1,0_2,0_61,-0.131075,northcentral,west
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
31_60,yes,no,yes,16years,white,no,0_16,0_1,0_2,0_61,-0.086207,south,west
31_60,yes,no,yes,13-15years,white,no,0_16,0_1,0_2,0_61,-0.101942,northcentral,west
31_60,no,yes,no,12years,white,no,17_33,0_1,3_5,0_61,-0.151515,northcentral,west
31_60,no,yes,no,16years,white,no,0_16,0_1,0_2,0_61,-0.091787,northcentral,west
31_60,no,yes,no,>16years,white,no,0_16,0_1,0_2,0_61,-0.186147,other,west
0_30,no,yes,no,13-15years,white,no,0_16,0_1,0_2,62_122,0,south,west
0_30,no,no,no,12years,white,no,17_33,0_1,0_2,0_61,-0.143523,south,west
0_30,no,no,no,16years,white,no,0_16,0_1,0_2,0_61,0.019084,west,west
31_60,no,yes,yes,>16years,white,no,17_33,0_1,0_2,0_61,-0.135802,south,west
0_30,no,no,no,12years,white,no,0_16,0_1,0_2,0_61,-0.170659,south,west
31_60,yes,yes,yes,16years,white,no,17_33,0_1,0_2,62_122,-0.124224,other,west
